text_model,ds_name,method,feature_name,feature_importance
bert,channel,stack,(Tab)  n_non_stop_unique_tokens,0.1274345450868152
bert,channel,stack,(Tab)  num_hrefs,0.10388588712024609
bert,channel,stack,(Tab)  num_self_hrefs,0.15691361158751824
bert,channel,stack,(Tab)  num_imgs,0.21607627323776663
bert,channel,stack,(Tab)  num_videos,0.14278840944320062
bert,channel,stack,(Tab)  average_token_length,0.2666531678101123
bert,channel,stack,(Tab)  num_keywords,0.22730993007041428
bert,channel,stack,(Tab)  global_subjectivity,0.09901947657730224
bert,channel,stack,(Tab)  global_sentiment_polarity,0.09569574926611907
bert,channel,stack,(Tab)  global_rate_positive_words,0.14139829529850634
bert,channel,stack,(Tab)  global_rate_negative_words,0.09674973263548335
bert,channel,stack,(Tab)  rate_positive_words,0.0661078745527352
bert,channel,stack,(Tab)  rate_negative_words,0.040897055924001696
bert,channel,stack,(Text) article_title,0.10844092133741398
bert,channel,all_text,(Tab)  n_tokens_content,1.806281506893636e-09
bert,channel,all_text,(Tab)  n_unique_tokens,5.176104605542943e-09
bert,channel,all_text,(Tab)  n_non_stop_words,3.595650195247803e-09
bert,channel,all_text,(Tab)  n_non_stop_unique_tokens,4.3282285335519495e-09
bert,channel,all_text,(Tab)  num_hrefs,1.4348793773012559e-09
bert,channel,all_text,(Tab)  num_self_hrefs,1.6244656095954228e-09
bert,channel,all_text,(Tab)  num_imgs,1.9651581531329897e-09
bert,channel,all_text,(Tab)  num_videos,2.820168933211192e-09
bert,channel,all_text,(Tab)  average_token_length,4.314305260548663e-09
bert,channel,all_text,(Tab)  num_keywords,3.6136526605692195e-09
bert,channel,all_text,(Tab)  global_subjectivity,6.303796545410398e-09
bert,channel,all_text,(Tab)  global_sentiment_polarity,3.835659784377226e-09
bert,channel,all_text,(Tab)  global_rate_positive_words,5.71599230151168e-09
bert,channel,all_text,(Tab)  global_rate_negative_words,6.869613813862788e-09
bert,channel,all_text,(Tab)  rate_positive_words,4.429797020940658e-09
bert,channel,all_text,(Tab)  rate_negative_words,5.852190466011652e-09
bert,channel,all_text,(Text) article_title,3.478787840197062e-08
bert,channel,all_text_baseline,(Tab)  n_tokens_content,1.129339778195115e-07
bert,channel,all_text_baseline,(Tab)  n_unique_tokens,2.390995185586068e-07
bert,channel,all_text_baseline,(Tab)  n_non_stop_words,2.3282633591860622e-07
bert,channel,all_text_baseline,(Tab)  n_non_stop_unique_tokens,2.3468553087366102e-07
bert,channel,all_text_baseline,(Tab)  num_hrefs,9.05007912382081e-08
bert,channel,all_text_baseline,(Tab)  num_self_hrefs,1.0097720599846605e-07
bert,channel,all_text_baseline,(Tab)  num_imgs,6.268842259918659e-08
bert,channel,all_text_baseline,(Tab)  num_videos,6.140292183750657e-08
bert,channel,all_text_baseline,(Tab)  average_token_length,1.1857607117049705e-07
bert,channel,all_text_baseline,(Tab)  num_keywords,5.7800896821366495e-08
bert,channel,all_text_baseline,(Tab)  global_subjectivity,1.1811812850993005e-07
bert,channel,all_text_baseline,(Tab)  global_sentiment_polarity,1.3086827270655334e-07
bert,channel,all_text_baseline,(Tab)  global_rate_positive_words,1.7757032106497626e-07
bert,channel,all_text_baseline,(Tab)  global_rate_negative_words,1.707850210305963e-07
bert,channel,all_text_baseline,(Tab)  rate_positive_words,1.2445218632809183e-07
bert,channel,all_text_baseline,(Tab)  rate_negative_words,1.187122303444982e-07
bert,channel,all_text_baseline,(Text) article_title,5.809969197229425e-08
bert,airbnb,ensemble_25,(Tab) accommodates,0.08670114680567943
bert,airbnb,ensemble_25,(Tab) availability_30,0.02575651201388245
bert,airbnb,ensemble_25,(Tab) availability_365,0.02575651201388245
bert,airbnb,ensemble_25,(Tab) availability_60,0.02575651201388245
bert,airbnb,ensemble_25,(Tab) availability_90,0.02575651201388245
bert,airbnb,ensemble_25,(Tab) bathrooms,0.06798505113547594
bert,airbnb,ensemble_25,(Tab) bed_type,0.004904788120615404
bert,airbnb,ensemble_25,(Tab) bedrooms,0.11602715747917643
bert,airbnb,ensemble_25,(Tab) beds,0.08577622167108277
bert,airbnb,ensemble_25,(Tab) cancellation_policy,0.016259826614520623
bert,airbnb,ensemble_25,(Tab) city,0.10293475544015564
bert,airbnb,ensemble_25,(Tab) cleaning_fee,0.0504111515491575
bert,airbnb,ensemble_25,(Tab) extra_people,0.05556740656394635
bert,airbnb,ensemble_25,(Tab) guests_included,0.062106232368628674
bert,airbnb,ensemble_25,(Tab) host_identity_verified,0.009525782886641743
bert,airbnb,ensemble_25,(Tab) host_is_superhost,0.019553169868479256
bert,airbnb,ensemble_25,(Tab) host_response_time,0.01549083877306622
bert,airbnb,ensemble_25,(Tab) instant_bookable,0.004904788120615404
bert,airbnb,ensemble_25,(Tab) is_location_exact,0.007420477139716866
bert,airbnb,ensemble_25,(Tab) latitude,0.05835285698805454
bert,airbnb,ensemble_25,(Tab) license,0.00907453256622813
bert,airbnb,ensemble_25,(Tab) longitude,0.02524475750716958
bert,airbnb,ensemble_25,(Tab) maximum_nights,0.026592074755536245
bert,airbnb,ensemble_25,(Tab) minimum_nights,0.0326751442691124
bert,airbnb,ensemble_25,(Tab) number_of_reviews,0.021121811399861516
bert,airbnb,ensemble_25,(Tab) review_scores_accuracy,0.005333991156848385
bert,airbnb,ensemble_25,(Tab) review_scores_checkin,0.004970850725229851
bert,airbnb,ensemble_25,(Tab) review_scores_cleanliness,0.005333991156848385
bert,airbnb,ensemble_25,(Tab) review_scores_communication,0.004970850725229851
bert,airbnb,ensemble_25,(Tab) review_scores_location,0.007610725659794971
bert,airbnb,ensemble_25,(Tab) review_scores_rating,0.005333991156848385
bert,airbnb,ensemble_25,(Tab) review_scores_value,0.005333991156848385
bert,airbnb,ensemble_25,(Tab) reviews_per_month,0.021121811399861516
bert,airbnb,ensemble_25,(Tab) room_type,0.28457724964049236
bert,airbnb,ensemble_25,(Tab) security_deposit,0.03930555339188063
bert,airbnb,ensemble_25,(Text) amenities,0.1018368696675032
bert,airbnb,ensemble_25,(Text) host_since,0.009584355645249393
bert,airbnb,ensemble_25,(Text) neighborhood,0.017845310928525576
bert,airbnb,ensemble_25,(Text) property_type,0.022966524792813626
bert,airbnb,ensemble_25,(Text) summary,0.1376265139687166
bert,airbnb,ensemble_50,(Tab) accommodates,0.05686798297316781
bert,airbnb,ensemble_50,(Tab) availability_30,0.014996804443792937
bert,airbnb,ensemble_50,(Tab) availability_365,0.014996804443792937
bert,airbnb,ensemble_50,(Tab) availability_60,0.014996804443792937
bert,airbnb,ensemble_50,(Tab) availability_90,0.014996804443792937
bert,airbnb,ensemble_50,(Tab) bathrooms,0.04516745926921984
bert,airbnb,ensemble_50,(Tab) bed_type,0.004086896724509557
bert,airbnb,ensemble_50,(Tab) bedrooms,0.06828335645946207
bert,airbnb,ensemble_50,(Tab) beds,0.05638020439664507
bert,airbnb,ensemble_50,(Tab) cancellation_policy,0.013202809723897195
bert,airbnb,ensemble_50,(Tab) city,0.058461605006377704
bert,airbnb,ensemble_50,(Tab) cleaning_fee,0.0303763456300142
bert,airbnb,ensemble_50,(Tab) extra_people,0.035619590444138906
bert,airbnb,ensemble_50,(Tab) guests_included,0.035126820508539554
bert,airbnb,ensemble_50,(Tab) host_identity_verified,0.011057689144304767
bert,airbnb,ensemble_50,(Tab) host_is_superhost,0.011696080037869656
bert,airbnb,ensemble_50,(Tab) host_response_time,0.010234440976695782
bert,airbnb,ensemble_50,(Tab) instant_bookable,0.004086896724509557
bert,airbnb,ensemble_50,(Tab) is_location_exact,0.006585048016640485
bert,airbnb,ensemble_50,(Tab) latitude,0.03849116044568399
bert,airbnb,ensemble_50,(Tab) license,0.010158978290937466
bert,airbnb,ensemble_50,(Tab) longitude,0.014608343871231076
bert,airbnb,ensemble_50,(Tab) maximum_nights,0.017382686082442568
bert,airbnb,ensemble_50,(Tab) minimum_nights,0.021216453256056936
bert,airbnb,ensemble_50,(Tab) number_of_reviews,0.011885323674098069
bert,airbnb,ensemble_50,(Tab) review_scores_accuracy,0.0036607709118741103
bert,airbnb,ensemble_50,(Tab) review_scores_checkin,0.0035340787611158352
bert,airbnb,ensemble_50,(Tab) review_scores_cleanliness,0.0036607709118741103
bert,airbnb,ensemble_50,(Tab) review_scores_communication,0.0035340787611158352
bert,airbnb,ensemble_50,(Tab) review_scores_location,0.004077563623596173
bert,airbnb,ensemble_50,(Tab) review_scores_rating,0.0036607709118741103
bert,airbnb,ensemble_50,(Tab) review_scores_value,0.0036607709118741103
bert,airbnb,ensemble_50,(Tab) reviews_per_month,0.011885323674098069
bert,airbnb,ensemble_50,(Tab) room_type,0.18923942050590317
bert,airbnb,ensemble_50,(Tab) security_deposit,0.028278248412766965
bert,airbnb,ensemble_50,(Text) amenities,0.2052083338073575
bert,airbnb,ensemble_50,(Text) host_since,0.019433760221276682
bert,airbnb,ensemble_50,(Text) neighborhood,0.038841208372607794
bert,airbnb,ensemble_50,(Text) property_type,0.05408102332194586
bert,airbnb,ensemble_50,(Text) summary,0.2752530279374332
bert,airbnb,ensemble_75,(Tab) accommodates,0.026303269164329318
bert,airbnb,ensemble_75,(Tab) availability_30,0.0056405303475546035
bert,airbnb,ensemble_75,(Tab) availability_365,0.0056405303475546035
bert,airbnb,ensemble_75,(Tab) availability_60,0.0056405303475546035
bert,airbnb,ensemble_75,(Tab) availability_90,0.0056405303475546035
bert,airbnb,ensemble_75,(Tab) bathrooms,0.024519266093551005
bert,airbnb,ensemble_75,(Tab) bed_type,0.0038916548174251454
bert,airbnb,ensemble_75,(Tab) bedrooms,0.026492487658947614
bert,airbnb,ensemble_75,(Tab) beds,0.026303269164329318
bert,airbnb,ensemble_75,(Tab) cancellation_policy,0.011057622497765207
bert,airbnb,ensemble_75,(Tab) city,0.019020274312118956
bert,airbnb,ensemble_75,(Tab) cleaning_fee,0.014302336745994753
bert,airbnb,ensemble_75,(Tab) extra_people,0.014646009336472456
bert,airbnb,ensemble_75,(Tab) guests_included,0.014276451648598323
bert,airbnb,ensemble_75,(Tab) host_identity_verified,0.009108288851700704
bert,airbnb,ensemble_75,(Tab) host_is_superhost,0.004570202115575833
bert,airbnb,ensemble_75,(Tab) host_response_time,0.004439662888847359
bert,airbnb,ensemble_75,(Tab) instant_bookable,0.0038916548174251454
bert,airbnb,ensemble_75,(Tab) is_location_exact,0.003979534908739818
bert,airbnb,ensemble_75,(Tab) latitude,0.015061898725819882
bert,airbnb,ensemble_75,(Tab) license,0.00524054107468745
bert,airbnb,ensemble_75,(Tab) longitude,0.0056405303475546035
bert,airbnb,ensemble_75,(Tab) maximum_nights,0.010921190849736502
bert,airbnb,ensemble_75,(Tab) minimum_nights,0.011102719718744485
bert,airbnb,ensemble_75,(Tab) number_of_reviews,0.004570202115575833
bert,airbnb,ensemble_75,(Tab) review_scores_accuracy,0.0025080848946620244
bert,airbnb,ensemble_75,(Tab) review_scores_checkin,0.0025080848946620244
bert,airbnb,ensemble_75,(Tab) review_scores_cleanliness,0.0025080848946620244
bert,airbnb,ensemble_75,(Tab) review_scores_communication,0.0025080848946620244
bert,airbnb,ensemble_75,(Tab) review_scores_location,0.0025229812883063927
bert,airbnb,ensemble_75,(Tab) review_scores_rating,0.0025080848946620244
bert,airbnb,ensemble_75,(Tab) review_scores_value,0.0025080848946620244
bert,airbnb,ensemble_75,(Tab) reviews_per_month,0.004570202115575833
bert,airbnb,ensemble_75,(Tab) room_type,0.08866294178365053
bert,airbnb,ensemble_75,(Tab) security_deposit,0.014263366755191796
bert,airbnb,ensemble_75,(Text) amenities,0.3078739495253489
bert,airbnb,ensemble_75,(Text) host_since,0.027186061602016812
bert,airbnb,ensemble_75,(Text) neighborhood,0.061412048294910086
bert,airbnb,ensemble_75,(Text) property_type,0.08372055299004227
bert,airbnb,ensemble_75,(Text) summary,0.41287954190614984
bert,airbnb,stack,(Tab) accommodates,0.12106443528701026
bert,airbnb,stack,(Tab) availability_30,0.03939380768404808
bert,airbnb,stack,(Tab) availability_365,0.039393807684048085
bert,airbnb,stack,(Tab) availability_60,0.03939380768404808
bert,airbnb,stack,(Tab) availability_90,0.03939380768404808
bert,airbnb,stack,(Tab) bathrooms,0.10180028228082916
bert,airbnb,stack,(Tab) bed_type,0.0167859604480246
bert,airbnb,stack,(Tab) bedrooms,0.15691493219756306
bert,airbnb,stack,(Tab) beds,0.11666035214458896
bert,airbnb,stack,(Tab) cancellation_policy,0.036811295968574645
bert,airbnb,stack,(Tab) city,0.14692008662159903
bert,airbnb,stack,(Tab) cleaning_fee,0.06885389593181318
bert,airbnb,stack,(Tab) extra_people,0.07296839318494924
bert,airbnb,stack,(Tab) guests_included,0.09106519858259726
bert,airbnb,stack,(Tab) host_identity_verified,0.026978905959446572
bert,airbnb,stack,(Tab) host_is_superhost,0.028192828189884566
bert,airbnb,stack,(Tab) host_response_time,0.023388793496278447
bert,airbnb,stack,(Tab) instant_bookable,0.01678468413633496
bert,airbnb,stack,(Tab) is_location_exact,0.017171037404015314
bert,airbnb,stack,(Tab) latitude,0.100195191093331
bert,airbnb,stack,(Tab) license,0.021824841735421763
bert,airbnb,stack,(Tab) longitude,0.03916921490095589
bert,airbnb,stack,(Tab) maximum_nights,0.041448501031055754
bert,airbnb,stack,(Tab) minimum_nights,0.05058942766915118
bert,airbnb,stack,(Tab) number_of_reviews,0.029749834769495786
bert,airbnb,stack,(Tab) review_scores_accuracy,0.010237356115659076
bert,airbnb,stack,(Tab) review_scores_checkin,0.00939108186051604
bert,airbnb,stack,(Tab) review_scores_cleanliness,0.01023263542166719
bert,airbnb,stack,(Tab) review_scores_communication,0.00939108186051604
bert,airbnb,stack,(Tab) review_scores_location,0.01365678745776133
bert,airbnb,stack,(Tab) review_scores_rating,0.010237356115659076
bert,airbnb,stack,(Tab) review_scores_value,0.010237356115659076
bert,airbnb,stack,(Tab) reviews_per_month,0.029749834769495786
bert,airbnb,stack,(Tab) room_type,0.39666171929088184
bert,airbnb,stack,(Tab) security_deposit,0.056309108075019945
bert,airbnb,stack,(Text) amenities,0.1802185966216655
bert,airbnb,stack,(Text) host_since,0.03503035177150015
bert,airbnb,stack,(Text) neighborhood,0.058573361178246505
bert,airbnb,stack,(Text) property_type,0.06640995421651519
bert,airbnb,stack,(Text) summary,0.2503071281938702
bert,airbnb,all_text,(Tab) accommodates,0.08574007642544586
bert,airbnb,all_text,(Tab) availability_30,0.015523809599941851
bert,airbnb,all_text,(Tab) availability_365,0.015523809599941851
bert,airbnb,all_text,(Tab) availability_60,0.015523809599941851
bert,airbnb,all_text,(Tab) availability_90,0.015523809599941851
bert,airbnb,all_text,(Tab) bathrooms,0.03045164608118653
bert,airbnb,all_text,(Tab) bed_type,0.003693801112862652
bert,airbnb,all_text,(Tab) bedrooms,0.1831182799461097
bert,airbnb,all_text,(Tab) beds,0.08556103249719368
bert,airbnb,all_text,(Tab) cancellation_policy,0.011299518763648243
bert,airbnb,all_text,(Tab) city,0.09662203258966744
bert,airbnb,all_text,(Tab) cleaning_fee,0.02615870540635297
bert,airbnb,all_text,(Tab) extra_people,0.010099590103108102
bert,airbnb,all_text,(Tab) guests_included,0.008095386140666934
bert,airbnb,all_text,(Tab) host_identity_verified,0.009754595687132557
bert,airbnb,all_text,(Tab) host_is_superhost,0.0053784604678541225
bert,airbnb,all_text,(Tab) host_response_time,0.005168467987239019
bert,airbnb,all_text,(Tab) instant_bookable,0.003693801112862652
bert,airbnb,all_text,(Tab) is_location_exact,0.0034920984429330114
bert,airbnb,all_text,(Tab) latitude,0.028976337410639822
bert,airbnb,all_text,(Tab) license,0.008925936279728552
bert,airbnb,all_text,(Tab) longitude,0.0137396033430844
bert,airbnb,all_text,(Tab) maximum_nights,0.004392215563730437
bert,airbnb,all_text,(Tab) minimum_nights,0.004208414337694862
bert,airbnb,all_text,(Tab) number_of_reviews,0.0053784604678541225
bert,airbnb,all_text,(Tab) review_scores_accuracy,0.01373874859298179
bert,airbnb,all_text,(Tab) review_scores_checkin,0.013936911774107505
bert,airbnb,all_text,(Tab) review_scores_cleanliness,0.013745530644453299
bert,airbnb,all_text,(Tab) review_scores_communication,0.013936911774107505
bert,airbnb,all_text,(Tab) review_scores_location,0.01533368353249931
bert,airbnb,all_text,(Tab) review_scores_rating,0.01373874859298179
bert,airbnb,all_text,(Tab) review_scores_value,0.01373874859298179
bert,airbnb,all_text,(Tab) reviews_per_month,0.0053784604678541225
bert,airbnb,all_text,(Tab) room_type,0.4451126801321724
bert,airbnb,all_text,(Tab) security_deposit,0.026355647114245113
bert,airbnb,all_text,(Text) amenities,0.18216751244393753
bert,airbnb,all_text,(Text) host_since,0.018731198595855262
bert,airbnb,all_text,(Text) neighborhood,0.04232064519376846
bert,airbnb,all_text,(Text) property_type,0.04399206272262715
bert,airbnb,all_text,(Text) summary,0.3080604031736788
bert,airbnb,all_text_baseline,(Tab) accommodates,0.046499042874681394
bert,airbnb,all_text_baseline,(Tab) availability_30,0.0254833489113082
bert,airbnb,all_text_baseline,(Tab) availability_365,0.014184558919084411
bert,airbnb,all_text_baseline,(Tab) availability_60,0.015857425070939984
bert,airbnb,all_text_baseline,(Tab) availability_90,0.02507474503193289
bert,airbnb,all_text_baseline,(Tab) bathrooms,0.02673695987777926
bert,airbnb,all_text_baseline,(Tab) bed_type,0.06476202047222093
bert,airbnb,all_text_baseline,(Tab) bedrooms,0.142783545864677
bert,airbnb,all_text_baseline,(Tab) beds,0.027126827758625172
bert,airbnb,all_text_baseline,(Tab) cancellation_policy,0.03330221098528923
bert,airbnb,all_text_baseline,(Tab) city,0.08220155702991296
bert,airbnb,all_text_baseline,(Tab) cleaning_fee,0.07528738260540345
bert,airbnb,all_text_baseline,(Tab) extra_people,0.01625082956776495
bert,airbnb,all_text_baseline,(Tab) guests_included,0.015949899771265798
bert,airbnb,all_text_baseline,(Tab) host_identity_verified,0.028303719110648475
bert,airbnb,all_text_baseline,(Tab) host_is_superhost,0.03397928492831404
bert,airbnb,all_text_baseline,(Tab) host_response_time,0.031019015635097968
bert,airbnb,all_text_baseline,(Tab) instant_bookable,0.019004615316179557
bert,airbnb,all_text_baseline,(Tab) is_location_exact,0.014885019011110579
bert,airbnb,all_text_baseline,(Tab) latitude,0.014033541938958404
bert,airbnb,all_text_baseline,(Tab) license,0.004006264949581157
bert,airbnb,all_text_baseline,(Tab) longitude,0.01106385832732338
bert,airbnb,all_text_baseline,(Tab) maximum_nights,0.007429465988190633
bert,airbnb,all_text_baseline,(Tab) minimum_nights,0.006443030952152539
bert,airbnb,all_text_baseline,(Tab) number_of_reviews,0.008634208381154132
bert,airbnb,all_text_baseline,(Tab) review_scores_accuracy,0.013503606744738677
bert,airbnb,all_text_baseline,(Tab) review_scores_checkin,0.016123757220798576
bert,airbnb,all_text_baseline,(Tab) review_scores_cleanliness,0.01470860855294736
bert,airbnb,all_text_baseline,(Tab) review_scores_communication,0.01452974142966747
bert,airbnb,all_text_baseline,(Tab) review_scores_location,0.016252123183721785
bert,airbnb,all_text_baseline,(Tab) review_scores_rating,0.018412304189355803
bert,airbnb,all_text_baseline,(Tab) review_scores_value,0.015662257379583287
bert,airbnb,all_text_baseline,(Tab) reviews_per_month,0.032033122121392414
bert,airbnb,all_text_baseline,(Tab) room_type,0.30633828696398846
bert,airbnb,all_text_baseline,(Tab) security_deposit,0.34534012162723726
